country,activity,year,month,date,state,region,district,school_type,treatment,treat_phase,urban,student_id,grade,level,female,class_size,multigrade,age,language,clpm,clspm,csspm,cwpm,cnonwpm,unt_orf,orf,letter_score,letter_score_pcnt,letter_time_remain,letter_attempted,letter_attempted_pcnt,letter_sound_score,letter_sound_score_pcnt,letter_sound_time_remain,letter_sound_attempted,letter_sound_attempted_pcnt,fam_word_score,fam_word_score_pcnt,fam_word_time_remain,fam_word_attempted,fam_word_attempted_pcnt,oral_read_score,oral_read_score_pcnt,oral_read_time_remain,oral_read_attempted,oral_read_attempted_pcnt,read_comp_score,read_comp_score_pcnt,read_comp_attempted,read_comp_attempted_pcnt,unt_oral_read_score,unt_oral_read_score_pcnt,unt_oral_read_time_remain,unt_oral_read_attempted,unt_oral_read_attempted_pcnt,unt_read_comp_score,unt_read_comp_score_pcnt,unt_read_comp_attempted,unt_read_comp_attempted_pcnt,list_comp_score,list_comp_score_pcnt,list_comp_attempted,list_comp_attempted_pcnt,pa_num_sound_score,pa_num_sound_score_pcnt,pa_num_sound_attempted,pa_num_sound_attempted_pcnt,pa_phon_sound_score,pa_phon_sound_score_pcnt,pa_phon_sound_attempted,pa_phon_sound_attempted_pcnt,pa_diff_init_sound_score,pa_diff_init_sound_score_pcnt,pa_diff_init_sound_attempted,pa_diff_init_sound_attempted_pcnt,pa_init_sound_score,pa_init_sound_score_pcnt,pa_init_sound_attempted,pa_init_sound_attempted_pcnt,syllable_sound_score,syllable_sound_score_pcnt,syllable_sound_time_remain,syllable_sound_attempted,syllable_sound_attempted_pcnt,vocab_word_score,vocab_word_attempted,eq_orf,eq_oral_read_score,eq_oral_read_score_pcnt,eq_oral_read_attempted,eq_oral_read_attempted_pcnt,final_weight,strata1,strata2,strata3,strata4,strata5,fpc1,fpc2,fpc3,fpc4,fpc5,su1,su2,su3,su4,su5,wt1,wt2,wt3,wt4,wt5,cot_score,cot_attempted,cot_attempted_pcnt,invent_word_score,invent_word_score_pcnt,invent_word_time_remain,invent_word_attempted,invent_word_attempted_pcnt,eq_read_comp_score,eq_read_comp_score_pcnt,eq_read_comp_attempted,eq_read_comp_attempted_pcnt,cohort,intervention,encrypted_school_code
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020135,3,,Female,,,10,Amharic,54,,,54.3396225,30,,65.45454407,54,,0,,,,,,,,48,,7,,,60,,5,,,4,80,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,30,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020136,3,,Female,,,9,Amharic,6,,,0,0,,0,6,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,2,40,,,,,,,6,60,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020137,3,,Female,,,9,Amharic,18,,,8,0,,2,18,,0,,,,,,,,8,,0,,,2,,0,,,0,0,,,,,,,,,,,,2,40,,,,,,,7,70,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020138,3,,Female,,,9,Amharic,71,,,43,23,,40,71,,0,,,,,,,,43,,0,,,40,,,,,2,40,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,23,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020139,3,,Female,,,12,Amharic,100.6779633,,,48.62068939,30,,51,99,,1,,,,,,,,47,,2,,,51,,0,,,3,60,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,30,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020140,3,,Female,,,10,Amharic,0,,,0,0,,0,0,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,2,40,,,,,,,4,40,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,eda400bcc8b8c9ad198b68f14f744354
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020201,2,,Female,,,10,Amharic,33,,,28,0,,25,33,,0,,,,,,,,28,,0,,,25,,0,,,1,20,,,,,,,,,,,,1,20,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020202,2,,Female,,,8,Amharic,67,,,43,36,,56,67,,0,,,,,,,,43,,0,,,56,,0,,,4,80,,,,,,,,,,,,2,40,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,36,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020203,2,,Female,,,8,Amharic,61,,,28,13,,20,61,,0,,,,,,,,28,,0,,,20,,0,,,1,20,,,,,,,,,,,,2,40,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,13,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020204,2,,Female,,,9,Amharic,65,,,20,7,,10,65,,0,,,,,,,,20,,0,,,10,,0,,,0,0,,,,,,,,,,,,3,60,,,,,,,7,70,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,7,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020205,2,,Female,,,10,Amharic,32,,,7,0,,5,32,,0,,,,,,,,7,,0,,,5,,0,,,0,0,,,,,,,,,,,,3,60,,,,,,,3,30,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020206,2,,Female,,,9,Amharic,74,,,29,14,,11,74,,0,,,,,,,,29,,0,,,11,,0,,,0,0,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,14,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020207,2,,Female,,,10,Amharic,83,,,39,23,,32,83,,0,,,,,,,,39,,0,,,32,,0,,,2,40,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,23,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020208,2,,Female,,,9,Amharic,55,,,22,13,,12,55,,0,,,,,,,,22,,0,,,12,,0,,,0,0,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,13,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020209,2,,Female,,,9,Amharic,72,,,39,21,,29,72,,0,,,,,,,,39,,0,,,29,,0,,,0,0,,,,,,,,,,,,2,40,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,21,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020210,2,,Female,,,11,Amharic,61,,,29,17,,19,61,,0,,,,,,,,29,,0,,,19,,0,,,0,0,,,,,,,,,,,,2,40,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020211,2,,Male,,,11,Amharic,84,,,27,24,,27,84,,0,,,,,,,,27,,0,,,27,,0,,,2,40,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,24,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020212,2,,Male,,,11,Amharic,23,,,8,0,,2,23,,0,,,,,,,,8,,0,,,2,,0,,,1,20,,,,,,,,,,,,3,60,,,,,,,5,50,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020213,2,,Male,,,10,Amharic,20,,,7,0,,6,20,,0,,,,,,,,7,,0,,,6,,0,,,1,20,,,,,,,,,,,,3,60,,,,,,,5,50,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020214,2,,Male,,,9,Amharic,19,,,0,0,,0,19,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,0,0,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020215,2,,Male,,,10,Amharic,22,,,21,10,,26,22,,0,,,,,,,,21,,0,,,26,,0,,,0,0,,,,,,,,,,,,0,0,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,10,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020216,2,,Male,,,9,Amharic,50,,,32,16,,22,50,,0,,,,,,,,32,,0,,,22,,0,,,1,20,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,16,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020217,2,,Male,,,9,Amharic,21,,,19,0,,16,21,,0,,,,,,,,19,,0,,,16,,0,,,0,0,,,,,,,,,,,,0,0,,,,,,,7,70,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020218,2,,Male,,,9,Amharic,47,,,29,20,,30,47,,0,,,,,,,,29,,0,,,30,,0,,,2,40,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,20,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020219,2,,Male,,,9,Amharic,20,,,0,0,,6,20,,0,,,,,,,,0,,,,,6,,0,,,1,20,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020220,2,,Male,,,13,Amharic,25,,,23,3,,23,25,,0,,,,,,,,23,,0,,,23,,0,,,2,40,,,,,,,,,,,,4,80,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,3,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020221,3,,Male,,,18,Amharic,100.7142868,,,57.59999847,34,,44,94,,4,,,,,,,,48,,10,,,44,,0,,,3,60,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,34,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020222,3,,Male,,,9,Amharic,67,,,31,19,,27,67,,0,,,,,,,,31,,0,,,27,,0,,,0,0,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,19,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020223,3,,Male,,,12,Amharic,50,,,26,10,,19,50,,0,,,,,,,,26,,0,,,19,,0,,,1,20,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,10,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020224,3,,Male,,,10,Amharic,15,,,4,3,,3,15,,0,,,,,,,,4,,0,,,3,,0,,,0,0,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,3,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020225,3,,Male,,,10,Amharic,0,,,0,0,,7,0,,0,,,,,,,,0,,,,,7,,0,,,0,0,,,,,,,,,,,,1,20,,,,,,,7,70,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020226,3,,Male,,,10,Amharic,24,,,17,0,,17,24,,0,,,,,,,,17,,0,,,17,,0,,,1,20,,,,,,,,,,,,4,80,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020227,3,,Male,,,9,Amharic,11,,,2,0,,4,11,,0,,,,,,,,2,,0,,,4,,0,,,0,0,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020228,3,,Male,,,12,Amharic,9,,,2,0,,2,9,,0,,,,,,,,2,,0,,,2,,0,,,0,0,,,,,,,,,,,,2,40,,,,,,,7,70,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020229,3,,Male,,,9,Amharic,4,,,0,0,,0,4,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,3,60,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020230,3,,Male,,,10,Amharic,21,,,6,3,,7.118644238,21,,0,,,,,,,,6,,0,,,7,,1,,,1,20,,,,,,,,,,,,3,60,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,3,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020231,3,,Female,,,11,Amharic,4,,,0,0,,0,4,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,1,20,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020232,3,,Female,,,12,Amharic,30,,,22,0,,22,30,,0,,,,,,,,22,,0,,,22,,0,,,0,0,,,,,,,,,,,,2,40,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020233,3,,Female,,,9,Amharic,28,,,7,0,,9,28,,0,,,,,,,,7,,0,,,9,,0,,,0,0,,,,,,,,,,,,3,60,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020234,3,,Female,,,10,Amharic,0,,,0,0,,1,0,,0,,,,,,,,0,,,,,1,,,,,0,0,,,,,,,,,,,,3,60,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020235,3,,Female,,,13,Amharic,52,,,27,12,,26,52,,0,,,,,,,,27,,0,,,26,,0,,,1,20,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,12,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020236,3,,Female,,,11,Amharic,0,,,8,0,,15,0,,0,,,,,,,,8,,0,,,15,,0,,,0,0,,,,,,,,,,,,4,80,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020237,3,,Female,,,10,Amharic,96.84210205,,,47.79661179,28,,41,92,,3,,,,,,,,47,,1,,,41,,0,,,2,40,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,28,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020238,3,,Female,,,11,Amharic,34,,,11,0,,10,34,,0,,,,,,,,11,,0,,,10,,0,,,0,0,,,,,,,,,,,,3,60,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020239,3,,Female,,,12,Amharic,63,,,55.29411697,25,,59,63,,0,,,,,,,,47,,9,,,59,,0,,,4,80,,,,,,,,,,,,2,40,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,25,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,Linkage,Full treatment,Endline,,601020240,3,,Female,,,10,Amharic,7,,,0,0,,10,7,,0,,,,,,,,0,,,,,10,,,,,0,0,,,,,,,,,,,,2,40,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0985d74c002e2352e9e76b0bd6c64e1a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,CRC,Full treatment,Endline,,601030101,2,,Male,,,8,Amharic,54,,,18,10,,8,54,,0,,,,,,,,18,,0,,,8,,0,,,0,0,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,10,,0,,,,,,,,,609cce2de87f735e7e292bdcfe02bf3f
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,CRC,Full treatment,Endline,,601030102,2,,Male,,,9,Amharic,5,,,0,0,,1,5,,0,,,,,,,,0,,,,,1,,0,,,0,0,,,,,,,,,,,,3,60,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,609cce2de87f735e7e292bdcfe02bf3f
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,CRC,Full treatment,Endline,,601030103,2,,Male,,,9,Amharic,40,,,22,22,,16,40,,0,,,,,,,,22,,0,,,16,,0,,,0,0,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,22,,0,,,,,,,,,609cce2de87f735e7e292bdcfe02bf3f
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,CRC,Full treatment,Endline,,601030104,2,,Male,,,11,Amharic,18,,,0,0,,3,18,,0,,,,,,,,0,,,,,3,,0,,,0,0,,,,,,,,,,,,2,40,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,609cce2de87f735e7e292bdcfe02bf3f
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,CRC,Full treatment,Endline,,601030105,2,,Male,,,8,Amharic,25,,,12,0,,7,25,,0,,,,,,,,12,,0,,,7,,0,,,0,0,,,,,,,,,,,,3,60,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,609cce2de87f735e7e292bdcfe02bf3f
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,CRC,Full treatment,Endline,,601030106,2,,Male,,,12,Amharic,7,,,0,0,,2,7,,0,,,,,,,,0,,,,,2,,0,,,0,0,,,,,,,,,,,,4,80,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,609cce2de87f735e7e292bdcfe02bf3f
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,CRC,Full treatment,Endline,,601030107,2,,Male,,,11,Amharic,80,,,33,30,,38,80,,0,,,,,,,,33,,0,,,38,,0,,,2,40,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,30,,0,,,,,,,,,609cce2de87f735e7e292bdcfe02bf3f
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,CRC,Full treatment,Endline,,601030108,2,,Male,,,12,Amharic,15,,,18,0,,17,15,,0,,,,,,,,18,,0,,,17,,0,,,1,20,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,609cce2de87f735e7e292bdcfe02bf3f
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,CRC,Full treatment,Endline,,601030109,2,,Male,,,10,Amharic,35,,,19,16,,17,35,,0,,,,,,,,19,,0,,,17,,0,,,0,0,,,,,,,,,,,,4,80,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,16,,0,,,,,,,,,609cce2de87f735e7e292bdcfe02bf3f
